Customer_Number,Offer_Accepted,Income_Level,Bank_Accounts_Open,Overdraft_Protection,Credit_Rating,Credit_Cards_Held,Homes_Owned,Household_Size,Own_Your_Home,Average_Balance
564,0,3,3,0,3,1,2,4,1,1000.25
565,0,2,1,0,3,2,2,5,1,1053.00
566,0,2,1,1,3,2,1,4,1,912.50
567,0,2,1,0,3,1,1,4,1,259.50
568,0,1,1,0,2,1,1,4,1,1232.50
569,0,3,1,0,2,3,1,3,1,140.75
570,0,2,1,1,3,2,1,5,1,1058.25
571,0,2,1,0,1,1,2,4,1,939.75
572,0,2,1,0,3,2,2,5,0,1059.25
573,0,2,1,0,1,1,1,5,1,1042.25
574,0,3,2,0,3,2,1,2,0,755.75
575,0,1,1,1,3,4,1,4,0,1110.50
576,0,3,1,0,1,2,1,5,1,997.75
577,0,1,2,0,3,3,1,4,1,945.25
578,0,2,2,0,2,2,1,3,1,895.00
579,0,3,1,0,2,2,2,4,1,1004.75
580,0,3,1,0,1,2,1,3,1,1210.50
581,0,3,1,0,3,2,2,3,0,953.75
582,0,3,1,0,2,3,1,6,1,930.50
583,0,2,2,0,2,3,1,3,0,1045.75
584,0,2,1,0,2,2,1,2,1,341.50
585,0,1,1,0,1,2,1,3,1,687.00
586,0,3,1,0,1,1,1,4,0,1223.00
587,0,3,2,0,2,2,1,4,1,620.50
588,1,1,1,0,3,2,1,2,1,1126.25
589,0,2,2,0,3,2,1,3,1,956.50
590,0,2,1,0,3,3,1,1,1,251.75
591,0,3,2,1,3,2,1,3,1,1241.75
592,0,2,2,0,3,2,1,3,0,112.75
593,0,1,1,1,1,2,1,3,0,1285.25
594,0,1,1,1,3,2,1,2,1,1062.00
595,0,1,2,0,1,2,1,4,0,1141.25
596,0,2,2,1,1,2,2,3,1,1133.50
597,0,1,1,0,3,1,1,4,1,1335.75
598,0,2,1,0,1,1,1,2,1,206.00
599,0,2,1,0,1,2,2,2,1,1098.25
600,0,2,1,0,2,2,1,2,1,1308.00
601,0,1,1,0,3,2,1,4,0,1292.25
602,0,1,1,0,2,2,1,2,1,1147.25
603,0,3,1,0,3,2,1,4,0,1035.25
604,0,3,1,0,3,1,1,3,1,850.75
605,0,2,1,0,2,1,1,3,1,675.25
606,1,1,2,1,2,1,1,4,1,175.75
607,0,2,1,1,3,2,1,5,1,840.25
608,0,1,1,0,2,2,2,3,1,225.50
609,0,3,1,0,3,2,1,2,0,1422.75
610,0,2,1,0,1,2,2,3,1,735.75
611,1,3,1,1,3,1,1,5,0,825.50
612,0,3,2,0,3,3,1,4,1,843.00
613,0,1,2,0,2,3,1,3,1,1006.75
614,0,2,1,0,3,1,1,4,1,1155.00
615,0,2,1,0,2,2,1,4,0,1045.50
616,0,2,1,0,3,2,1,3,1,1033.25
617,0,2,2,0,2,2,1,5,1,342.50
618,0,2,2,0,3,1,1,3,1,833.75
619,1,1,1,0,3,1,2,5,1,259.25
620,0,3,1,0,2,1,1,4,1,1154.75
621,0,3,2,0,1,3,1,3,1,732.75
622,0,2,1,0,2,1,1,2,0,979.00
623,0,2,1,0,1,2,1,5,1,1092.00
624,0,1,2,0,3,1,1,3,1,1082.25
625,0,2,1,0,2,2,1,3,1,928.50
626,1,1,1,0,2,2,1,3,0,985.75
627,0,3,1,0,3,2,1,4,0,1091.25
628,0,1,2,0,2,1,2,6,0,961.50
629,0,1,1,0,1,2,1,5,0,1492.00
630,0,2,1,0,1,1,1,4,1,1206.50
631,0,3,1,0,1,2,2,4,0,869.50
632,1,2,2,0,3,2,1,5,1,955.75
633,0,3,2,1,3,2,1,4,0,831.50
634,0,2,2,0,1,3,2,4,0,1351.00
635,1,2,1,0,3,2,2,4,1,1124.00
636,0,2,1,0,1,2,1,4,1,1143.50
637,0,2,1,1,1,1,1,2,1,235.50
638,1,2,1,0,2,1,1,5,1,1014.25
639,0,1,1,0,2,1,1,4,1,1034.75
640,1,2,2,1,3,2,1,3,1,1074.75
641,0,1,2,0,2,3,1,2,1,1611.75
642,0,3,3,0,2,3,1,3,0,142.00
643,0,2,2,0,2,3,1,3,1,1177.75
644,0,2,2,0,2,3,1,4,1,1169.50
645,0,2,1,0,3,2,1,2,0,1301.25
646,0,2,1,1,1,3,2,3,1,1403.25
647,0,1,3,0,1,1,1,2,1,1113.00
648,0,3,2,1,3,1,1,3,0,1175.25
649,0,2,2,0,1,2,1,3,1,1133.75
650,0,3,2,0,1,2,1,4,1,164.75
651,0,1,1,0,2,2,1,2,1,1343.00
652,0,2,1,0,1,3,1,3,1,931.00
653,0,2,1,0,2,1,2,5,0,1000.25
654,1,1,1,0,3,1,1,3,1,1015.75
655,0,2,1,0,2,2,1,3,1,931.50
656,0,2,1,0,2,1,1,4,1,1376.25
657,0,1,2,0,1,1,1,6,0,1186.25
658,1,3,1,0,3,2,2,3,0,970.75
659,0,2,1,1,1,1,1,4,1,1172.00
660,0,2,2,0,2,1,1,3,1,1085.00
661,1,3,2,0,3,2,1,4,1,1084.00
662,1,3,1,0,3,2,1,4,1,178.50
663,0,1,1,0,1,1,2,4,0,1664.25
664,0,3,1,1,2,2,2,2,0,1021.50
665,0,1,1,0,1,2,1,3,0,1047.75
666,0,1,1,1,2,3,2,4,1,984.50
667,0,2,1,1,3,2,1,6,1,1489.25
668,0,2,1,0,3,2,1,3,0,678.25
669,0,3,3,0,3,2,1,3,1,964.00
670,1,3,1,0,3,2,1,6,1,140.00
671,0,2,1,1,3,2,1,4,1,951.25
672,0,3,1,0,3,2,1,4,1,987.25
673,0,2,1,0,2,1,1,3,1,1087.75
674,0,2,1,0,3,1,1,4,1,249.00
675,0,2,1,0,2,1,1,4,1,903.00
676,0,2,1,0,2,2,2,4,0,1023.50
677,0,1,1,0,2,1,1,3,1,959.75
678,0,2,1,0,2,2,1,1,0,892.75
679,0,1,2,0,2,3,1,3,0,268.00
680,0,2,1,0,3,3,1,3,0,1073.50
681,0,2,1,0,1,1,2,4,1,1127.75
682,0,2,1,0,3,1,1,3,1,308.00
683,0,2,1,0,1,2,1,4,1,671.00
684,0,2,1,0,3,1,2,2,1,758.75
685,0,2,3,0,2,2,1,4,1,1228.00
686,0,3,1,0,3,2,1,4,1,655.75
687,0,2,1,0,2,2,1,3,1,136.00
688,0,2,1,0,1,2,1,2,0,1219.75
689,0,1,1,0,2,2,2,5,1,1312.50
690,0,1,1,1,1,2,1,5,1,844.00
691,0,2,1,0,2,2,1,4,1,288.50
692,0,1,1,0,3,1,1,3,1,954.75
693,0,2,1,0,3,1,2,3,1,1195.50
694,0,2,1,0,3,2,1,3,1,850.50
695,0,2,1,0,2,2,1,3,1,1139.00
696,0,3,2,0,1,1,2,3,1,825.25
697,0,2,2,0,3,2,1,4,1,1065.25
698,0,2,2,1,2,2,1,4,0,926.50
699,0,2,1,0,1,2,1,3,0,962.25
700,0,3,1,0,1,1,1,3,1,642.50
701,0,1,1,0,3,2,2,5,1,1245.75
702,0,2,1,0,1,3,1,3,1,927.75
703,0,2,1,0,1,1,1,5,0,1149.25
704,0,1,1,0,2,2,1,4,1,893.25
705,0,2,1,0,2,2,1,5,1,1004.75
706,0,1,1,0,2,1,1,5,1,932.00
707,0,2,1,0,1,4,1,4,1,947.00
708,0,1,1,1,1,2,1,4,0,841.50
709,0,1,1,0,2,2,1,3,1,247.75
710,0,2,1,0,3,3,1,3,0,305.75
711,1,2,1,0,1,3,1,3,0,978.75
712,0,2,1,0,2,2,1,4,1,1232.75
713,0,2,1,0,3,2,1,3,0,719.50
714,0,2,1,0,3,4,1,3,1,1349.75
715,0,1,2,0,3,2,1,4,1,1221.25
716,0,3,1,0,3,2,1,4,1,927.50
717,0,1,1,0,3,3,1,4,0,240.00
718,0,3,1,0,1,3,2,4,1,350.75
719,0,2,1,0,1,2,1,2,0,932.75
720,0,2,1,0,2,1,1,3,0,980.00
721,1,2,1,0,3,2,1,3,0,259.75
722,0,1,2,0,2,1,2,4,1,280.25
723,0,2,1,0,2,2,1,3,0,1193.75
724,0,3,1,0,2,1,2,2,1,1067.75
725,0,2,1,0,1,2,1,5,0,1542.00
726,0,2,1,0,3,1,2,5,0,947.00
727,0,2,2,0,2,2,1,3,0,738.75
728,0,2,1,1,2,2,1,5,0,1153.75
729,0,2,2,0,2,2,1,5,1,755.50
730,0,3,1,0,2,2,1,3,1,1309.50
731,0,3,1,0,2,2,1,5,1,962.50
732,0,2,1,0,3,1,1,4,1,762.00
733,1,2,1,0,3,3,1,4,0,1246.00
734,0,2,2,0,2,1,1,2,1,865.25
735,0,2,2,0,2,2,1,2,1,1341.50
736,0,3,2,0,3,2,1,3,0,696.25
737,0,3,1,0,2,1,1,3,1,1087.00
738,0,1,1,0,1,1,1,3,1,1240.00
739,1,2,1,0,3,3,1,3,1,1002.50
740,0,3,1,0,3,1,2,4,0,1014.50
741,0,2,1,0,2,4,1,2,1,909.00
742,0,3,1,0,1,2,1,4,0,1059.75
743,0,1,1,0,3,1,1,3,1,1339.50
744,0,1,2,0,3,1,1,4,1,1226.00
745,0,1,1,0,3,3,1,3,0,1167.25
746,0,2,1,0,2,4,1,2,1,1351.00
747,0,2,1,1,3,1,1,3,1,823.75
748,1,3,1,0,2,1,1,3,1,998.00
749,0,1,2,0,1,2,1,2,1,1059.75
750,0,2,2,0,1,1,2,3,0,887.50
751,0,3,2,0,1,1,1,2,1,1209.00
752,1,3,2,0,2,2,1,3,1,1073.00
753,0,2,1,0,3,1,1,4,0,1152.25
754,0,1,1,0,2,2,2,1,0,964.50
755,0,1,3,0,1,2,1,2,0,952.25
756,0,2,2,0,3,2,2,4,1,1096.50
757,0,2,1,0,3,2,1,5,0,1105.75
758,0,2,2,0,2,2,1,4,1,906.75
759,0,1,1,0,1,1,1,4,1,1143.00
760,0,2,1,1,3,2,2,3,0,1235.50
761,0,1,1,0,1,2,3,3,1,1305.75
762,0,1,1,0,2,3,1,3,1,874.25
763,0,2,1,0,1,3,1,1,0,1333.25
764,0,2,1,1,2,2,1,5,1,313.75
765,0,2,1,0,1,2,1,4,0,198.00
766,0,1,1,0,3,2,1,4,1,925.00
767,0,1,1,0,2,2,1,2,0,935.50
768,0,2,1,0,2,1,1,6,1,128.50
769,0,2,1,0,1,1,1,3,1,1206.00
770,0,2,2,0,2,4,2,3,1,804.00
771,0,3,1,0,3,3,1,2,1,1115.75
772,0,2,1,0,1,1,1,3,1,998.75
773,0,3,2,0,1,1,1,3,1,968.75
774,0,1,1,1,2,2,1,2,1,1190.00
775,0,2,1,0,3,2,1,5,0,1343.00
776,0,1,2,0,2,2,1,3,1,1158.25
777,0,2,1,1,1,1,1,3,0,203.75
778,0,2,1,1,2,1,2,1,1,894.25
779,0,3,2,0,1,3,2,4,1,1246.50
780,0,2,1,0,2,1,2,5,1,1157.00
781,0,3,1,0,1,1,1,2,0,692.25
782,0,2,1,0,3,1,1,3,1,1291.00
783,0,1,2,0,3,2,1,4,0,1045.50
784,0,3,1,0,3,1,1,4,0,1210.75
785,0,2,1,0,1,1,1,3,0,783.50
786,0,1,1,0,1,1,2,5,1,1148.00
787,0,3,1,1,2,2,1,5,1,1211.00
788,0,1,1,0,2,1,1,1,1,807.50
789,0,1,1,0,3,1,1,2,0,1099.75
790,0,1,1,1,1,2,2,5,1,1135.00
791,0,1,1,0,2,3,1,4,1,1200.25
792,1,2,2,0,2,3,1,4,1,1318.50
793,0,2,1,0,1,2,2,2,1,1333.75
794,0,1,1,0,1,2,1,4,0,1070.75
795,0,1,2,0,2,1,1,3,1,1054.00
796,0,2,1,0,3,2,1,3,1,758.00
797,0,2,2,1,3,2,2,3,1,1257.75
798,0,3,2,0,1,2,1,4,1,1072.00
799,0,1,1,0,2,2,1,2,1,700.00
800,0,2,2,0,2,1,1,2,1,1059.50
801,0,3,1,0,2,1,1,4,0,832.25
802,0,3,2,0,1,2,1,3,1,976.00
803,0,3,1,0,1,2,2,3,0,116.75
804,0,3,1,1,1,2,1,2,1,828.25
805,1,3,1,0,3,3,1,5,0,1106.25
806,0,3,1,0,3,1,1,4,1,1000.50
807,0,2,1,0,2,4,2,6,0,956.00
808,0,3,1,0,1,1,2,3,1,242.75
809,0,2,1,0,3,2,1,4,1,1378.50
810,0,2,2,0,1,2,1,1,1,1153.25
811,0,3,1,0,2,1,1,3,0,654.00
812,0,3,1,0,3,3,1,4,1,1180.25
813,1,2,1,0,3,2,1,3,1,979.50
814,0,2,2,0,2,1,1,3,0,1495.50
815,0,2,2,0,3,1,1,5,0,1275.75
816,0,1,1,0,3,2,1,4,1,326.25
817,0,1,2,0,1,2,1,3,1,1123.50
818,0,1,2,0,1,1,1,4,0,1013.25
819,0,1,1,0,1,2,1,4,1,777.75
820,0,2,2,0,3,2,1,4,1,1218.25
821,0,2,1,0,1,3,1,2,1,890.75
822,0,1,1,0,2,2,1,2,1,1139.50
823,0,2,2,0,3,2,1,4,1,1138.00
824,0,2,1,0,1,2,1,4,1,185.50
825,0,2,1,0,2,2,3,4,0,275.25
826,0,1,1,0,2,3,1,4,1,825.75
827,0,2,2,0,1,3,1,3,1,951.50
828,0,1,1,0,1,1,1,2,0,1040.00
829,0,2,1,0,1,1,1,4,1,237.75
830,0,3,1,0,2,2,1,3,1,394.00
831,0,1,2,0,3,2,1,3,1,1141.75
832,0,2,2,0,1,1,1,3,0,1348.75
833,0,2,1,0,3,3,1,4,0,788.00
834,0,3,1,0,1,2,2,1,1,987.25
835,0,3,2,0,3,1,1,4,1,1167.25
836,0,3,1,0,2,1,2,3,1,1106.00
837,0,2,2,0,3,2,1,3,1,673.75
838,0,2,1,1,3,1,2,6,0,701.25
839,0,2,2,0,2,3,1,2,1,802.25
840,0,2,1,0,1,2,1,4,1,101.25
841,0,2,1,0,3,2,1,2,0,192.25
842,0,3,1,0,1,2,2,3,0,200.00
843,0,3,1,0,2,2,1,2,0,964.25
844,0,3,1,0,3,2,1,4,0,676.25
845,0,2,1,0,2,2,1,4,0,1091.00
846,0,3,1,0,1,2,2,4,1,291.00
847,0,2,1,1,1,2,1,3,0,886.75
848,0,2,1,0,3,1,2,3,1,1131.25
849,0,2,2,0,3,2,1,4,1,323.00
850,0,1,2,0,3,2,2,5,1,1296.75
851,0,3,1,1,2,2,1,4,1,1050.50
852,0,2,1,1,1,2,1,3,1,1141.50
853,0,1,1,0,2,1,1,2,1,1114.75
854,0,2,2,0,1,1,1,4,1,987.00
855,0,1,1,0,2,3,1,3,1,1069.50
856,0,3,2,1,3,3,1,2,1,1041.00
857,0,1,1,0,3,3,2,3,0,837.00
858,0,1,2,0,2,2,1,4,0,251.00
859,0,2,1,0,3,3,1,3,1,1111.25
860,0,2,2,0,2,1,1,2,0,886.50
861,0,3,1,0,2,1,1,3,1,859.25
862,0,1,1,0,3,1,1,4,1,161.00
863,0,2,1,1,3,2,1,4,1,945.00
864,0,3,1,0,2,1,1,2,1,322.75
865,1,2,1,0,2,2,2,2,1,1380.00
866,0,3,1,0,3,2,2,4,0,1250.00
867,0,2,1,1,2,2,1,3,0,1267.75
868,0,1,2,1,1,2,1,4,1,795.75
869,0,2,1,0,2,3,1,2,1,906.50
870,0,3,2,0,1,2,1,4,0,1682.50
871,0,2,1,0,2,1,2,3,1,230.75
872,0,3,1,0,3,2,1,2,0,1031.75
873,0,2,1,1,2,1,1,4,1,793.75
874,1,2,1,0,3,2,1,4,0,812.25
875,0,2,1,0,1,2,2,2,1,761.25
876,0,3,1,0,1,2,1,3,1,1107.50
877,0,3,1,0,3,1,1,4,1,848.75
878,0,1,2,0,2,1,1,3,0,771.00
879,0,3,2,0,2,2,1,3,1,1101.50
880,0,2,1,0,2,1,1,3,1,864.75
881,0,2,2,0,3,1,1,4,0,1411.50
882,0,1,2,0,2,2,2,5,0,1264.25
883,0,1,1,0,1,2,1,4,1,904.00
884,0,2,2,0,2,2,1,3,1,301.00
885,0,1,1,1,2,3,1,4,0,821.25
886,0,3,1,0,1,2,1,3,0,1111.75
887,0,2,1,1,2,2,1,4,0,1043.75
888,0,2,1,0,2,3,1,4,0,1043.00
889,0,3,1,0,2,2,2,4,0,1104.25
890,0,2,1,0,3,1,1,5,1,1145.75
891,0,3,1,0,1,1,1,4,1,1154.50
892,0,1,1,0,1,2,1,4,0,1157.25
893,0,2,2,0,2,1,1,1,1,165.50
894,0,2,2,0,1,3,1,4,1,253.50
895,1,2,1,0,3,1,1,2,1,237.00
896,0,1,1,0,3,2,1,3,0,1149.50
897,1,3,1,0,3,1,1,3,1,1076.50
898,0,3,1,0,2,3,1,3,0,1021.00
899,0,2,1,0,2,1,1,3,1,971.25
900,0,1,1,0,3,2,1,6,1,275.75
901,0,1,1,0,3,1,1,4,0,1083.00
902,0,2,1,0,2,3,1,3,1,246.75
903,0,2,1,0,2,2,1,3,0,750.00
904,1,2,1,0,3,2,1,4,0,734.50
905,0,1,1,0,1,3,1,5,0,1193.00
906,0,1,1,0,2,3,1,4,0,1273.50
907,0,2,1,0,1,1,1,4,1,219.25
908,0,2,1,0,1,1,1,3,0,1251.75
909,0,2,1,1,3,4,2,2,1,785.25
910,0,3,1,0,1,2,1,4,1,1116.00
911,0,2,2,0,1,2,1,3,1,786.25
912,0,2,1,0,2,2,1,4,1,967.00
913,0,1,1,1,2,3,1,4,1,1085.25
914,0,2,1,0,3,2,1,3,0,1088.25
915,0,2,1,1,2,1,1,5,1,1102.00
916,0,3,1,0,1,1,2,3,0,1556.00
917,0,2,2,1,2,1,1,5,0,1230.00
918,1,3,1,0,2,1,1,3,1,1052.50
919,0,3,1,0,1,3,1,4,1,954.50
920,0,3,1,0,2,3,2,2,1,1161.25
921,0,3,1,1,1,4,1,3,1,1682.50
922,0,3,1,0,3,2,1,4,0,995.50
923,0,2,1,0,3,1,1,3,1,241.75
924,0,1,2,1,3,2,1,5,0,1082.50
925,0,2,3,0,1,2,1,5,1,290.25
926,0,2,1,0,2,2,1,2,1,307.50
927,0,2,1,0,2,1,2,3,1,756.25
928,0,2,1,0,3,4,1,3,1,1176.00
929,0,3,1,0,1,2,1,4,0,206.75
930,0,3,2,1,3,2,1,4,0,1283.00
931,0,3,1,1,3,1,1,3,1,913.00
932,0,2,1,1,1,1,1,2,0,1132.25
933,0,3,1,0,2,2,1,4,1,958.50
934,0,1,1,0,3,1,1,4,0,316.25
935,0,2,1,0,1,2,1,3,1,1086.75
936,0,2,2,0,2,2,1,4,1,1238.75
937,0,1,1,0,1,2,1,4,1,1284.75
938,0,1,1,0,2,2,1,4,0,859.75
939,0,2,1,0,3,2,1,4,1,946.25
940,0,3,1,1,3,1,1,5,1,690.25
941,0,3,1,0,1,3,1,3,1,1142.25
942,0,1,1,0,1,1,1,4,1,1359.50
943,0,2,1,0,1,4,1,5,1,953.75
944,0,2,1,0,1,2,1,5,1,1700.50
945,0,2,3,1,2,1,1,3,1,285.50
946,0,2,1,0,1,1,1,2,1,1140.00
947,0,2,2,0,3,2,2,4,1,975.00
948,0,2,1,0,3,2,2,5,1,786.25
949,0,2,1,0,1,1,1,1,1,782.00
950,0,2,2,0,1,2,1,3,1,1012.50
951,0,2,1,0,1,3,2,4,1,754.25
952,0,2,1,0,3,2,1,5,1,1302.25
953,0,1,1,0,3,3,1,3,1,1116.25
954,0,2,1,0,3,4,1,2,0,1245.75
955,0,3,1,0,2,1,1,3,1,775.75
956,0,1,1,0,2,2,2,4,1,1073.75
957,0,1,1,1,1,3,1,4,0,1175.75
958,0,2,2,0,1,1,2,5,0,1120.25
959,0,2,1,0,2,1,1,2,1,853.75
960,0,1,1,0,3,2,1,3,1,1006.75
961,0,3,1,0,1,2,1,3,0,1045.25
962,0,2,1,0,3,2,1,4,0,319.50
963,0,3,2,0,3,2,2,2,1,786.50
964,0,1,1,1,2,2,1,3,1,988.00
965,0,1,2,0,2,2,1,3,1,1109.00
966,0,2,1,0,2,2,1,5,0,854.25
967,0,2,1,0,2,2,1,3,1,1266.00
968,0,1,2,1,1,3,1,3,1,1018.00
969,0,2,1,0,3,3,1,4,1,992.50
970,0,1,2,0,1,2,1,6,1,291.25
971,0,2,2,1,1,1,2,3,1,1212.50
972,0,3,1,0,2,3,1,1,1,1228.25
973,1,2,1,0,3,1,1,2,1,1053.50
974,0,2,1,0,1,1,2,3,0,896.75
975,0,2,1,0,3,2,1,3,1,275.75
976,0,3,1,0,1,2,1,1,0,328.75
977,0,2,1,0,2,2,1,4,1,772.25
978,0,1,1,0,2,3,2,2,1,1032.50
979,0,2,1,0,1,1,2,5,0,1024.75
980,0,1,1,0,2,1,1,4,1,821.25
981,0,2,1,0,1,1,1,2,1,162.50
982,0,1,1,0,1,3,1,2,0,1168.00
983,0,2,1,0,2,2,2,3,1,1819.25
984,0,1,1,0,2,2,1,5,0,1109.25
985,0,3,2,0,1,1,1,3,1,1092.25
986,0,2,2,0,2,2,1,5,1,1109.75
987,0,3,1,1,1,1,2,3,1,234.50
988,0,1,2,0,3,2,2,4,1,1046.50
989,0,2,1,1,3,1,1,3,1,1682.75
990,0,3,1,0,3,2,2,3,1,1462.50
991,0,2,1,0,1,2,1,5,1,1157.75
992,1,2,1,0,3,4,1,4,0,1294.50
993,0,2,1,1,3,2,1,4,0,1009.75
994,0,2,1,1,1,3,1,5,1,880.00
995,0,1,1,0,1,2,1,3,1,833.00
996,0,2,2,0,1,1,1,4,1,219.50
997,0,1,3,1,1,1,1,2,0,817.75
998,0,3,1,1,3,1,1,3,1,1666.00
999,0,2,2,0,3,3,1,2,0,334.75
1000,1,2,1,0,3,3,1,4,1,996.75
1001,0,2,1,0,3,3,1,3,1,832.75
1002,0,1,1,0,2,3,1,2,1,944.00
1003,0,1,1,0,1,2,1,4,0,914.75
1004,0,3,1,0,2,1,1,2,0,993.25
1005,0,2,1,0,1,2,1,2,1,1125.25
1006,0,3,1,0,2,3,1,5,1,975.75
1007,0,2,2,0,1,2,1,2,0,977.25
1008,0,2,1,0,1,1,1,2,0,869.50
1009,0,2,1,0,2,2,1,5,1,1062.25
1010,0,3,1,0,2,3,1,4,1,1200.25
1011,0,2,1,0,2,2,1,4,0,1247.25
1012,0,3,2,0,3,1,1,2,1,255.25
1013,0,1,1,0,3,2,1,5,1,1290.50
1014,0,3,1,0,2,1,1,4,1,1163.50
1015,0,2,3,0,3,3,1,2,0,1136.00
1016,0,2,1,0,2,2,1,3,0,1060.00
1017,0,2,1,0,3,3,1,5,1,936.00
1018,0,2,1,0,1,2,1,2,1,1102.00
1019,0,1,2,0,3,2,1,4,0,851.00
1020,0,2,2,0,2,1,1,3,1,1471.25
1021,0,3,1,1,2,1,1,2,0,785.50
1022,0,3,1,1,2,1,2,3,0,736.75
1023,0,2,2,0,1,2,1,3,0,305.75
1024,0,2,2,0,1,1,1,4,1,1033.75
1025,0,2,1,1,3,3,1,3,0,856.75
1026,0,2,1,1,3,2,1,3,1,933.25
1027,0,2,1,0,3,2,1,4,1,1134.50
1028,0,2,1,0,3,1,2,2,1,157.00
1029,0,2,2,0,2,2,1,3,1,1484.25
1030,0,2,2,0,2,2,1,2,1,1058.25
1031,0,2,1,1,2,3,1,2,1,247.75
1032,0,1,1,0,3,2,2,3,1,1688.75
1033,0,2,1,0,2,2,1,4,1,1134.75
1034,0,1,1,0,2,1,1,4,1,1104.25
1035,0,3,2,0,1,2,2,2,1,1253.00
1036,0,2,1,0,1,2,1,3,0,1135.25
1037,0,1,2,0,2,1,1,3,0,979.00
1038,0,3,2,0,1,2,1,3,0,956.00
1039,0,3,2,0,3,1,1,3,0,755.75
1040,0,3,2,0,2,2,2,5,1,1261.75
1041,0,1,1,0,3,2,1,3,0,798.75
1042,0,2,1,0,1,2,1,3,1,985.50
1043,0,2,1,0,1,2,2,3,1,1235.25
1044,0,2,1,0,1,2,1,2,0,1418.25
1045,0,2,1,0,3,2,1,3,0,1794.25
1046,0,3,1,0,3,3,3,5,1,767.75
1047,1,2,1,1,2,1,1,3,1,808.00
1048,0,2,1,0,1,2,1,3,1,270.25
1049,0,2,1,0,3,1,1,4,0,697.25
1050,0,2,1,0,1,2,1,4,1,1058.50
1051,0,2,1,0,1,1,2,3,0,1024.75
1052,0,2,1,0,1,2,1,4,1,1070.00
1053,0,2,1,1,2,2,1,4,1,178.00
1054,0,2,1,0,3,3,1,3,1,653.25
1055,0,1,1,0,3,1,1,3,1,303.50
1056,0,2,1,0,2,1,1,2,1,211.75
1057,0,3,1,0,2,1,1,4,1,1095.75
1058,0,1,1,1,3,2,1,3,1,1107.75
1059,0,1,1,0,1,3,2,2,1,623.25
1060,0,2,1,0,3,2,1,5,0,830.00
1061,0,2,1,0,1,2,1,4,1,1224.50
1062,0,1,1,0,2,2,1,4,1,1070.00
1063,1,1,1,1,3,1,1,4,1,1069.75
1064,0,1,1,0,3,3,1,2,1,858.25
1065,0,1,1,0,2,2,1,4,1,1234.00
1066,0,2,1,0,2,1,1,6,1,1027.50
1067,1,3,2,1,3,1,1,6,0,1105.00
1068,0,3,1,0,2,1,1,4,0,1450.00
1069,0,2,1,0,3,2,1,4,0,721.75
1070,0,1,1,0,3,2,1,3,0,935.25
1071,0,1,1,0,1,2,1,2,1,1116.50
1072,0,2,1,0,3,2,1,5,0,1173.25
1073,0,2,1,0,2,2,1,4,1,1440.25
1074,0,3,2,0,1,2,1,1,1,1090.25
1075,0,2,1,0,3,3,1,3,1,807.50
1076,0,2,1,1,3,4,1,3,1,227.75
1077,0,1,1,0,1,2,1,2,0,1192.25
1078,0,3,1,0,3,2,1,5,0,221.00
1079,0,3,3,0,3,1,1,3,0,946.00
1080,0,3,1,0,2,2,2,2,1,1078.25
1081,0,2,2,0,2,1,2,2,1,241.75
1082,0,2,1,0,2,4,1,4,0,1202.25
1083,0,2,2,0,2,4,1,3,1,345.25
1084,0,2,1,0,3,3,1,4,1,1193.75
1085,0,1,1,0,1,2,1,4,0,1228.00
1086,0,3,1,0,2,3,1,3,0,1051.75
1087,0,3,1,0,1,1,1,5,1,1024.25
1088,0,2,1,0,2,2,1,4,1,1225.25
1089,0,1,1,0,3,2,2,3,1,1172.75
1090,0,2,2,1,3,1,1,3,0,1190.25
1091,0,2,1,0,2,2,1,4,1,1827.00
1092,0,2,1,0,2,2,1,1,0,1164.50
1093,0,2,2,1,1,3,1,3,1,993.00
1094,0,3,2,0,1,3,2,3,1,693.50
1095,0,2,1,0,2,2,1,3,1,1029.50
1096,0,2,1,0,2,2,1,3,1,1118.00
1097,0,2,1,0,3,2,1,5,1,122.00
1098,0,1,1,0,2,2,2,2,1,774.50
1099,0,2,1,0,2,2,1,3,1,775.75
1100,0,1,1,0,3,1,2,2,1,1114.00
1101,0,3,1,0,2,1,1,6,1,954.00
1102,0,1,1,1,3,2,1,3,0,764.75
1103,0,3,1,0,2,2,1,2,0,1006.00
1104,0,1,1,0,2,2,1,3,0,860.50
1105,1,2,1,0,1,2,1,3,1,1185.00
1106,0,2,1,1,3,1,1,4,0,1149.00
1107,0,2,1,0,1,2,1,4,1,926.75
1108,0,2,1,0,1,2,1,5,1,168.50
1109,0,1,1,0,2,2,1,2,1,296.75
1110,0,2,2,0,2,1,1,4,0,1035.25
1111,0,2,1,0,3,1,1,1,1,1224.25
1112,0,1,1,1,2,2,1,4,0,854.25
1113,0,2,1,0,3,1,1,5,1,1084.00
1114,0,2,1,1,2,2,1,4,1,872.25
1115,0,2,1,0,2,2,2,4,1,1005.00
1116,0,3,1,0,2,1,2,3,1,880.75
1117,0,3,2,0,1,1,1,3,0,1243.75
1118,0,2,1,0,1,2,2,3,1,1103.50
1119,0,2,1,0,2,2,1,2,0,815.50
1120,0,2,1,0,1,2,1,6,1,1039.25
1121,0,3,1,0,1,1,1,4,1,214.75
1122,0,3,1,1,3,2,1,4,1,1034.25
1123,0,2,2,0,1,2,1,4,1,1279.00
1124,0,1,1,1,1,2,1,2,1,1200.50
1125,0,3,1,0,2,1,1,4,1,1079.50
